date,name,value
1996-01-01,dust wrapper,40
1996-01-01,Egretta albus,1
1996-01-01,internet site,25
1996-01-01,Gorilla gorilla,27
1996-01-01,gazelle,25
1996-01-01,coral reef,1
1996-01-01,canoe,15
1996-01-01,mountain bike,63
1996-01-01,all-terrain bike,63
1996-01-01,off-roader,63
1996-01-01,bison,12
1996-01-01,book jacket,40
1996-01-01,dust jacket,40
1996-01-01,coyote,2
1996-01-01,prairie wolf,2
1996-01-01,brush wolf,2
1996-01-01,Canis latrans,2
1996-01-01,fountain,7
1996-01-01,American egret,1
1996-01-01,great white heron,1
1996-01-01,dust cover,40
1996-01-01,site,25
1996-01-01,Python sebae,1
1996-01-01,manufactured home,17
1996-01-01,ski,4
1996-01-01,sandbar,16
1996-01-01,sand bar,16
1996-01-01,slug,1
1996-01-01,tench,12
1996-01-01,Tinca tinca,12
1996-01-01,flatworm,1
1996-01-01,platyhelminth,1
1996-01-01,cliff,15
1996-01-01,drop,15
1996-01-01,drop-off,15
1996-01-01,scuba diver,1
1996-01-01,mask,5
1996-01-01,wall clock,1
1996-01-01,armadillo,1
1996-01-01,wig,1
1996-01-01,gorilla,27
1996-01-01,megalithic structure,4
1996-01-01,megalith,4
1996-01-01,alligator lizard,1
1996-01-01,rock snake,1
1996-01-01,brown bear,22
1996-01-01,bruin,22
1996-01-01,Ursus arctos,22
1996-01-01,Chihuahua,1
1996-01-01,dam,9
1996-01-01,dike,9
1996-01-01,dyke,9
1996-01-01,lawn mower,4
1996-01-01,mobile home,17
1996-01-01,mower,4
1996-01-01,slide rule,1
1996-01-01,slipstick,1
1996-01-01,rifle,12
1996-01-01,dingo,2
1996-01-01,warrigal,2
1996-01-01,warragal,2
1996-01-01,Canis dingo,2
1996-01-01,rock python,1
1996-01-01,baboon,4
1996-01-01,jetty,9
1996-01-01,beach waggon,22
1996-01-01,bulwark,9
1996-01-01,prayer mat,5
1996-01-01,toilet seat,1
1996-01-01,water buffalo,7
1996-01-01,water ox,7
1996-01-01,Asiatic buffalo,7
1996-01-01,Bubalus bubalis,7
1996-01-01,vale,79
1996-01-01,military uniform,37
1996-01-01,street sign,11
1996-01-01,mountain tent,91
1996-01-01,swing,19
1996-01-01,reel,14
1996-01-01,hartebeest,11
1996-01-01,electric locomotive,5
1996-01-01,snowmobile,12
1996-01-01,valley,79
1996-01-01,mushroom,1
1996-01-01,macaque,5
1996-01-01,seawall,9
1996-01-01,porcupine,2
1996-01-01,hedgehog,2
1996-01-01,Scottish deerhound,2
1996-01-01,deerhound,2
1996-01-01,lakeside,88
1996-01-01,lakeshore,88
1996-01-01,worm fence,26
1996-01-01,snake fence,26
1996-01-01,snake-rail fence,26
1996-01-01,Virginia fence,26
1996-01-01,electric ray,2
1996-01-01,crampfish,2
1996-01-01,numbfish,2
1996-01-01,torpedo,2
1996-01-01,trailer truck,10
1996-01-01,tractor trailer,10
1996-01-01,prayer rug,5
1996-01-01,rig,10
1996-01-01,park bench,27
1996-01-01,police van,1
1996-01-01,police wagon,1
1996-01-01,paddy wagon,1
1996-01-01,black Maria,1
1996-01-01,ringlet,1
1996-01-01,ringlet butterfly,1
1996-01-01,stone wall,21
1996-01-01,ibex,11
1996-01-01,Capra ibex,11
1996-01-01,breakwater,9
1996-01-01,groin,9
1996-01-01,groyne,9
1996-01-01,trucking rig,10
1996-01-01,mole,9
1996-01-01,barn,35
1996-01-01,monocycle,10
1996-01-01,patrol wagon,1
1996-01-01,dung beetle,2
1996-01-01,articulated lorry,10
1996-01-01,semi,10
1996-01-01,unicycle,10
1996-01-01,landrover,12
1996-01-01,rapeseed,17
1996-01-01,moped,12
1996-01-01,beach wagon,22
1996-01-01,station wagon,22
1996-01-01,jeep,12
1996-01-01,estate car,22
1996-01-01,station waggon,22
1996-01-01,waggon,22
1996-01-01,red fox,4
1996-01-01,Vulpes vulpes,4
1996-01-01,wagon,23
1997-01-01,maze,20
1997-01-01,labyrinth,20
1997-01-01,kelpie,4
1997-01-01,doormat,8
1997-01-01,lumbermill,12
1997-01-01,welcome mat,8
1997-01-01,military uniform,39
1997-01-01,dog sled,10
1997-01-01,dogsled,10
1997-01-01,dog sleigh,10
1997-01-01,gibbon,7
1997-01-01,Hylobates lar,7
1997-01-01,rifle,13
1997-01-01,sawmill,12
1997-01-01,sorrel,17
1997-01-01,velvet,1
1997-01-01,stoplight,6
1997-01-01,Sciurus niger,6
1997-01-01,traffic signal,6
1997-01-01,Rhodesian ridgeback,1
1997-01-01,mountain bike,65
1997-01-01,all-terrain bike,65
1997-01-01,off-roader,65
1997-01-01,patio,4
1997-01-01,terrace,4
1997-01-01,totem pole,5
1997-01-01,macaque,6
1997-01-01,Rottweiler,6
1997-01-01,obelisk,3
1997-01-01,racer,14
1997-01-01,race car,14
1997-01-01,racing car,14
1997-01-01,fox squirrel,6
1997-01-01,eastern fox squirrel,6
1997-01-01,freight car,8
1997-01-01,coyote,3
1997-01-01,pole,18
1997-01-01,brush wolf,3
1997-01-01,taxicab,2
1997-01-01,plow,12
1997-01-01,plough,12
1997-01-01,assault rifle,11
1997-01-01,assault gun,11
1997-01-01,mask,6
1997-01-01,American black bear,10
1997-01-01,taxi,2
1997-01-01,black bear,10
1997-01-01,Euarctos americanus,10
1997-01-01,cowboy hat,12
1997-01-01,ten-gallon hat,12
1997-01-01,stretcher,7
1997-01-01,traffic light,6
1997-01-01,diamondback,2
1997-01-01,diamondback rattlesnake,2
1997-01-01,Ursus americanus,10
1997-01-01,prairie wolf,3
1997-01-01,hack,2
1997-01-01,suit of clothes,9
1997-01-01,Canis latrans,3
1997-01-01,hair spray,1
1997-01-01,comic book,28
1997-01-01,web site,27
1997-01-01,website,27
1997-01-01,internet site,27
1997-01-01,site,27
1997-01-01,cab,2
1997-01-01,picket fence,7
1997-01-01,sandbar,17
1997-01-01,sand bar,17
1997-01-01,nail,2
1997-01-01,cliff,16
1997-01-01,drop,16
1997-01-01,drop-off,16
1997-01-01,suit,9
1997-01-01,paling,7
1997-01-01,snowbird,1
1997-01-01,dust jacket,42
1997-01-01,Doberman pinscher,3
1997-01-01,worm fence,30
1997-01-01,chainsaw,14
1997-01-01,chain saw,14
1997-01-01,mountain tent,102
1997-01-01,park bench,31
1997-01-01,malinois,4
1997-01-01,semi,11
1997-01-01,articulated lorry,11
1997-01-01,rig,11
1997-01-01,trucking rig,11
1997-01-01,tractor trailer,11
1997-01-01,trailer truck,11
1997-01-01,vale,84
1997-01-01,valley,84
1997-01-01,canoe,19
1997-01-01,snake fence,30
1997-01-01,snake-rail fence,30
1997-01-01,Virginia fence,30
1997-01-01,manhole cover,5
1997-01-01,bannister,4
1997-01-01,scoreboard,3
1997-01-01,opera glasses,2
1997-01-01,field glasses,2
1997-01-01,binoculars,2
1997-01-01,monocycle,11
1997-01-01,unicycle,11
1997-01-01,rapeseed,18
1997-01-01,dough,1
1997-01-01,snowplow,13
1997-01-01,minivan,16
1997-01-01,giant schnauzer,1
1997-01-01,swing,20
1997-01-01,volcano,10
1997-01-01,suspension bridge,14
1997-01-01,snowmobile,13
1997-01-01,snowplough,13
1997-01-01,balusters,4
1997-01-01,handrail,4
1997-01-01,alp,40
1997-01-01,orangutan,16
1997-01-01,orang,16
1997-01-01,orangutang,16
1997-01-01,Pongo pygmaeus,16
1997-01-01,Labrador retriever,2
1997-01-01,car wheel,3
1997-01-01,dhole,1
1997-01-01,radiator grille,3
1997-01-01,Cuon alpinus,1
1997-01-01,reel,15
1997-01-01,paddle,6
1997-01-01,boat paddle,6
1997-01-01,siamang,1
1997-01-01,Hylobates syndactylus,1
1997-01-01,Symphalangus syndactylus,1
1997-01-01,Doberman,3
1997-01-01,golden retriever,1
1997-01-01,junco,1
1997-01-01,grille,3
1997-01-01,lakeshore,92
1997-01-01,library,4
1997-01-01,book jacket,42
1997-01-01,dust cover,42
1997-01-01,Crotalus adamanteus,2
1997-01-01,dust wrapper,42
1997-01-01,bison,14
1997-01-01,viaduct,25
1997-01-01,chainlink fence,9
1997-01-01,stone wall,22
1997-01-01,memorial tablet,41
1997-01-01,plaque,41
1997-01-01,gazelle,27
1997-01-01,impala,29
1997-01-01,Aepyceros melampus,29
1997-01-01,komondor,4
1997-01-01,lakeside,92
1997-01-01,brass,41
1997-01-01,banister,4
1997-01-01,balustrade,4
1998-01-01,lakeshore,102
1998-01-01,Pongo pygmaeus,17
1998-01-01,orangutang,17
1998-01-01,orang,17
1998-01-01,orangutan,17
1998-01-01,Capra ibex,13
1998-01-01,ibex,13
1998-01-01,Euarctos americanus,12
1998-01-01,Ursus americanus,12
1998-01-01,black bear,12
1998-01-01,American black bear,12
1998-01-01,Dutch oven,6
1998-01-01,thatched roof,4
1998-01-01,soccer ball,5
1998-01-01,thatch,4
1998-01-01,seacoast,2
1998-01-01,coast,2
1998-01-01,seashore,2
1998-01-01,Ursus arctos,23
1998-01-01,bruin,23
1998-01-01,brown bear,23
1998-01-01,bookstall,1
1998-01-01,bookstore,1
1998-01-01,bookshop,1
1998-01-01,boat paddle,7
1998-01-01,paddle,7
1998-01-01,viaduct,28
1998-01-01,sea-coast,2
1998-01-01,suspension bridge,16
1998-01-01,chimpanzee,2
1998-01-01,chimp,2
1998-01-01,garter snake,1
1998-01-01,grass snake,1
1998-01-01,electric locomotive,6
1998-01-01,blow drier,1
1998-01-01,blow dryer,1
1998-01-01,hand blower,1
1998-01-01,park bench,33
1998-01-01,fur coat,12
1998-01-01,opera glasses,3
1998-01-01,field glasses,3
1998-01-01,binoculars,3
1998-01-01,racing car,15
1998-01-01,race car,15
1998-01-01,racer,15
1998-01-01,scoreboard,4
1998-01-01,hen,1
1998-01-01,armoured combat vehicle,2
1998-01-01,armored combat vehicle,2
1998-01-01,army tank,2
1998-01-01,tank,2
1998-01-01,plaque,44
1998-01-01,memorial tablet,44
1998-01-01,brass,44
1998-01-01,crash helmet,3
1998-01-01,swing,21
1998-01-01,pole,19
1998-01-01,Pan troglodytes,2
1998-01-01,obelisk,4
1998-01-01,landrover,14
1998-01-01,jeep,14
1998-01-01,military uniform,40
1998-01-01,broom,2
1998-01-01,eel,1
1998-01-01,picket fence,8
1998-01-01,paling,8
1998-01-01,buckle,2
1998-01-01,gazelle,30
1998-01-01,mountain bike,69
1998-01-01,dike,10
1998-01-01,dam,10
1998-01-01,guillotine,2
1998-01-01,street sign,12
1998-01-01,scooter,4
1998-01-01,motor scooter,4
1998-01-01,sand bar,18
1998-01-01,sandbar,18
1998-01-01,Ibizan Podenco,1
1998-01-01,Ibizan hound,1
1998-01-01,two-piece,2
1998-01-01,bikini,2
1998-01-01,monocycle,14
1998-01-01,unicycle,14
1998-01-01,rifle,14
1998-01-01,jammies,3
1998-01-01,pj's,3
1998-01-01,pyjama,3
1998-01-01,pajama,3
1998-01-01,canoe,20
1998-01-01,Symphalangus syndactylus,2
1998-01-01,welcome mat,10
1998-01-01,Hylobates syndactylus,2
1998-01-01,sorrel,18
1998-01-01,rapeseed,21
1998-01-01,waggon,23
1998-01-01,lakeside,102
1998-01-01,mousetrap,1
1998-01-01,site,28
1998-01-01,internet site,28
1998-01-01,website,28
1998-01-01,web site,28
1998-01-01,snowmobile,15
1998-01-01,R.V.,10
1998-01-01,RV,10
1998-01-01,recreational vehicle,10
1998-01-01,plough,14
1998-01-01,plow,14
1998-01-01,reel,17
1998-01-01,mountain tent,114
1998-01-01,wig,3
1998-01-01,roundworm,29
1998-01-01,nematode worm,29
1998-01-01,nematode,29
1998-01-01,Constrictor constrictor,2
1998-01-01,boa constrictor,2
1998-01-01,Sciurus niger,8
1998-01-01,eastern fox squirrel,8
1998-01-01,fox squirrel,8
1998-01-01,Labrador retriever,3
1998-01-01,bolete,2
1998-01-01,siamang,2
1998-01-01,off-roader,69
1998-01-01,doormat,10
1998-01-01,bee house,3
1998-01-01,bighorn sheep,9
1998-01-01,bighorn,9
1998-01-01,sleeping bag,2
1998-01-01,dyke,10
1998-01-01,water buffalo,8
1998-01-01,water ox,8
1998-01-01,Asiatic buffalo,8
1998-01-01,Bubalus bubalis,8
1998-01-01,Sussex spaniel,2
1998-01-01,Gorilla gorilla,30
1998-01-01,alp,43
1998-01-01,valley,95
1998-01-01,vale,95
1998-01-01,hatchet,6
1998-01-01,packet,6
1998-01-01,cimarron,9
1998-01-01,stone wall,27
1998-01-01,Rocky Mountain bighorn,9
1998-01-01,Ovis canadensis,9
1998-01-01,tusker,1
1998-01-01,sawmill,13
1998-01-01,lumbermill,13
1998-01-01,carriage,7
1998-01-01,coach,7
1998-01-01,passenger car,7
1998-01-01,standard poodle,2
1998-01-01,hay,11
1998-01-01,boathouse,13
1998-01-01,chainsaw,16
1998-01-01,chain saw,16
1998-01-01,wing,2
1998-01-01,letter box,3
1998-01-01,mailbox,3
1998-01-01,stole,3
1998-01-01,Rocky Mountain sheep,9
1998-01-01,hair dryer,1
1998-01-01,gorilla,30
1998-01-01,all-terrain bike,69
1998-01-01,Aepyceros melampus,30
1998-01-01,impala,30
1998-01-01,volcano,11
1998-01-01,Leonberg,1
1998-01-01,umbrella,3
1998-01-01,barn,36
1998-01-01,brain coral,1
1998-01-01,Vulpes vulpes,5
1998-01-01,red fox,5
1998-01-01,Tinca tinca,13
1998-01-01,tench,13
1998-01-01,limo,6
1998-01-01,limousine,6
1998-01-01,tee shirt,9
1998-01-01,hair drier,1
1998-01-01,T-shirt,9
1998-01-01,jersey,9
1998-01-01,station waggon,23
1998-01-01,beach waggon,23
1998-01-01,beach wagon,23
1998-01-01,station wagon,23
1998-01-01,Virginia fence,32
1998-01-01,snake-rail fence,32
1998-01-01,snake fence,32
1998-01-01,worm fence,32
1998-01-01,wagon,24
1998-01-01,apiary,3
1998-01-01,dingo,3
1998-01-01,warrigal,3
1998-01-01,warragal,3
1998-01-01,estate car,23
1998-01-01,book jacket,44
1998-01-01,dust cover,44
1998-01-01,dust jacket,44
1998-01-01,dust wrapper,44
1998-01-01,Canis dingo,3
1999-01-01,great white heron,2
1999-01-01,Egretta albus,2
1999-01-01,unicycle,16
1999-01-01,monocycle,16
1999-01-01,sloth bear,2
1999-01-01,plow,15
1999-01-01,Ursus ursinus,2
1999-01-01,plough,15
1999-01-01,rapeseed,23
1999-01-01,pole,20
1999-01-01,crane,2
1999-01-01,Melursus ursinus,2
1999-01-01,yurt,4
1999-01-01,racer,16
1999-01-01,pig,4
1999-01-01,jigsaw puzzle,6
1999-01-01,shovel,13
1999-01-01,Virginia fence,34
1999-01-01,snake-rail fence,34
1999-01-01,snake fence,34
1999-01-01,worm fence,34
1999-01-01,vale,100
1999-01-01,valley,100
1999-01-01,off-roader,75
1999-01-01,all-terrain bike,75
1999-01-01,mountain bike,75
1999-01-01,armoured combat vehicle,3
1999-01-01,armored combat vehicle,3
1999-01-01,racing car,16
1999-01-01,hog,4
1999-01-01,army tank,3
1999-01-01,flat-coated retriever,2
1999-01-01,boat paddle,9
1999-01-01,paddle,9
1999-01-01,lakeshore,107
1999-01-01,lakeside,107
1999-01-01,alp,44
1999-01-01,tank suit,1
1999-01-01,maillot,3
1999-01-01,window screen,3
1999-01-01,crutch,11
1999-01-01,Capra ibex,14
1999-01-01,ibex,14
1999-01-01,squealer,4
1999-01-01,grunter,4
1999-01-01,tank,3
1999-01-01,Sus scrofa,7
1999-01-01,race car,16
1999-01-01,hartebeest,13
1999-01-01,boathouse,15
1999-01-01,patio,5
1999-01-01,terrace,5
1999-01-01,American egret,2
1999-01-01,impala,32
1999-01-01,Aepyceros melampus,32
1999-01-01,apiary,5
1999-01-01,bee house,5
1999-01-01,reel,19
1999-01-01,chimpanzee,3
1999-01-01,Pan troglodytes,3
1999-01-01,comic book,30
1999-01-01,gasmask,2
1999-01-01,respirator,2
1999-01-01,gas helmet,2
1999-01-01,brass,47
1999-01-01,memorial tablet,47
1999-01-01,plaque,47
1999-01-01,chimp,3
1999-01-01,cliff dwelling,4
1999-01-01,Alaskan malamute,4
1999-01-01,malamute,4
1999-01-01,book jacket,46
1999-01-01,dust cover,46
1999-01-01,dust jacket,46
1999-01-01,dust wrapper,46
1999-01-01,mountain tent,117
1999-01-01,Arabian camel,1
1999-01-01,dromedary,1
1999-01-01,Camelus dromedarius,1
1999-01-01,malemute,4
1999-01-01,gazelle,31
1999-01-01,sorrel,19
1999-01-01,armadillo,2
1999-01-01,African elephant,1
1999-01-01,Loxodonta africana,1
1999-01-01,timber wolf,3
1999-01-01,grey wolf,3
1999-01-01,gray wolf,3
1999-01-01,Canis lupus,3
1999-01-01,park bench,35
1999-01-01,rifle,15
1999-01-01,cloak,3
1999-01-01,Gorilla gorilla,31
1999-01-01,manufactured home,18
1999-01-01,Dutch oven,7
1999-01-01,pickup,10
1999-01-01,gorilla,31
1999-01-01,bison,18
1999-01-01,snowplow,14
1999-01-01,snowplough,14
1999-01-01,miniskirt,3
1999-01-01,mini,3
1999-01-01,fire engine,1
1999-01-01,mobile home,18
1999-01-01,fire truck,1
1999-01-01,stole,4
1999-01-01,lumbermill,14
1999-01-01,sawmill,14
1999-01-01,orangutan,18
1999-01-01,orang,18
1999-01-01,orangutang,18
1999-01-01,Pongo pygmaeus,18
1999-01-01,coral reef,2
1999-01-01,suspension bridge,17
1999-01-01,cannon,3
1999-01-01,geyser,2
1999-01-01,viaduct,29
1999-01-01,pickup truck,10
1999-01-01,Cardigan Welsh corgi,2
1999-01-01,bobsled,3
1999-01-01,bobsleigh,3
1999-01-01,bob,3
1999-01-01,Cardigan,2
1999-01-01,sunglasses,2
1999-01-01,dark glasses,2
1999-01-01,shades,2
1999-01-01,baboon,5
1999-01-01,drop,17
1999-01-01,cliff,17
1999-01-01,sandbar,19
1999-01-01,sand bar,19
1999-01-01,porcupine,3
1999-01-01,hedgehog,3
1999-01-01,drop-off,17
2000-01-01,canoe,22
2000-01-01,school bus,4
2000-01-01,Oncorhynchus kisutch,3
2000-01-01,revolver,2
2000-01-01,six-gun,2
2000-01-01,silver salmon,3
2000-01-01,blue jack,3
2000-01-01,coho salmon,3
2000-01-01,six-shooter,2
2000-01-01,dust jacket,49
2000-01-01,Melursus ursinus,3
2000-01-01,dust cover,49
2000-01-01,cohoe,3
2000-01-01,sloth bear,3
2000-01-01,jack-o'-lantern,1
2000-01-01,kelpie,6
2000-01-01,ambulance,1
2000-01-01,dust wrapper,49
2000-01-01,book jacket,49
2000-01-01,coho,3
2000-01-01,dogsled,12
2000-01-01,nematode worm,32
2000-01-01,Ursus ursinus,3
2000-01-01,pickup,11
2000-01-01,pickup truck,11
2000-01-01,dog sled,12
2000-01-01,dog sleigh,12
2000-01-01,Afghan hound,7
2000-01-01,Afghan,7
2000-01-01,punching bag,1
2000-01-01,roundworm,32
2000-01-01,punch bag,1
2000-01-01,punchball,1
2000-01-01,maze,22
2000-01-01,labyrinth,22
2000-01-01,barrow,6
2000-01-01,garden cart,6
2000-01-01,lawn cart,6
2000-01-01,wheelbarrow,6
2000-01-01,nematode,32
2000-01-01,punching ball,1
2000-01-01,matchstick,2
2000-01-01,colobus monkey,1
2000-01-01,coyote,5
2000-01-01,site,30
2000-01-01,llama,2
2000-01-01,gorilla,33
2000-01-01,Gorilla gorilla,33
2000-01-01,sweatshirt,3
2000-01-01,snowmobile,16
2000-01-01,cliff,18
2000-01-01,drop,18
2000-01-01,drop-off,18
2000-01-01,megalith,5
2000-01-01,megalithic structure,5
2000-01-01,water snake,2
2000-01-01,head cabbage,1
2000-01-01,menu,10
2000-01-01,beach wagon,24
2000-01-01,station wagon,24
2000-01-01,wagon,25
2000-01-01,estate car,24
2000-01-01,beach waggon,24
2000-01-01,mountain tent,124
2000-01-01,water buffalo,10
2000-01-01,water ox,10
2000-01-01,Asiatic buffalo,10
2000-01-01,hermit crab,1
2000-01-01,hyaena,4
2000-01-01,hyena,4
2000-01-01,mierkat,1
2000-01-01,reel,21
2000-01-01,vale,114
2000-01-01,valley,114
2000-01-01,Ursus arctos,26
2000-01-01,bruin,26
2000-01-01,station waggon,24
2000-01-01,brown bear,26
2000-01-01,impala,38
2000-01-01,Virginia fence,39
2000-01-01,snake-rail fence,39
2000-01-01,snake fence,39
2000-01-01,worm fence,39
2000-01-01,lakeshore,120
2000-01-01,lakeside,120
2000-01-01,tractor,5
2000-01-01,Bubalus bubalis,10
2000-01-01,Aepyceros melampus,38
2000-01-01,suspension bridge,23
2000-01-01,waggon,24
2000-01-01,chainsaw,18
2000-01-01,volcano,12
2000-01-01,soap dispenser,1
2000-01-01,quilt,2
2000-01-01,comforter,2
2000-01-01,comfort,2
2000-01-01,puff,2
2000-01-01,manhole cover,6
2000-01-01,ear,3
2000-01-01,spike,3
2000-01-01,capitulum,3
2000-01-01,grey fox,2
2000-01-01,gray fox,2
2000-01-01,Urocyon cinereoargenteus,2
2000-01-01,quill,1
2000-01-01,quill pen,1
2000-01-01,croquet ball,4
2000-01-01,flat-coated retriever,3
2000-01-01,steam locomotive,3
2000-01-01,mongoose,2
2000-01-01,Grifola frondosa,6
2000-01-01,Polyporus frondosus,6
2000-01-01,hen of the woods,6
2000-01-01,hen-of-the-woods,6
2000-01-01,bison,19
2000-01-01,jeep,16
2000-01-01,landrover,16
2000-01-01,sorrel,20
2000-01-01,barracouta,3
2000-01-01,snoek,3
2000-01-01,badger,2
2000-01-01,stretcher,8
2000-01-01,minibus,3
2000-01-01,chain saw,18
2000-01-01,lumbermill,17
2000-01-01,nipple,2
2000-01-01,plow,16
2000-01-01,plough,16
2000-01-01,plastic bag,4
2000-01-01,giant schnauzer,2
2000-01-01,swimming trunks,6
2000-01-01,bathing trunks,6
2000-01-01,sliding door,6
2000-01-01,chainlink fence,10
2000-01-01,sawmill,17
2000-01-01,mobile home,21
2000-01-01,meerkat,1
2000-01-01,dung beetle,3
2000-01-01,Doberman pinscher,5
2000-01-01,mailbox,4
2000-01-01,letter box,4
2000-01-01,Scottish deerhound,3
2000-01-01,deerhound,3
2000-01-01,jean,9
2000-01-01,blue jean,9
2000-01-01,denim,9
2000-01-01,ski,5
2000-01-01,rifle,16
2000-01-01,unicycle,19
2000-01-01,monocycle,19
2000-01-01,passenger car,8
2000-01-01,coach,8
2000-01-01,manufactured home,21
2000-01-01,vizsla,1
2000-01-01,Hungarian pointer,1
2000-01-01,rapeseed,26
2000-01-01,park bench,36
2000-01-01,Doberman,5
2000-01-01,milometer,1
2000-01-01,mileometer,1
2000-01-01,hodometer,1
2000-01-01,prairie wolf,5
2000-01-01,brush wolf,5
2000-01-01,Canis latrans,5
2000-01-01,sunscreen,1
2000-01-01,sunblock,1
2000-01-01,sun blocker,1
2000-01-01,trailer truck,13
2000-01-01,tractor trailer,13
2000-01-01,trucking rig,13
2000-01-01,knot,1
2000-01-01,rig,13
2000-01-01,semi,13
2000-01-01,malinois,5
2000-01-01,comic book,31
2000-01-01,viaduct,31
2000-01-01,seashore,3
2000-01-01,coast,3
2000-01-01,seacoast,3
2000-01-01,sea-coast,3
2000-01-01,odometer,1
2000-01-01,articulated lorry,13
2000-01-01,caldron,1
2000-01-01,carriage,8
2000-01-01,web site,30
2000-01-01,coon bear,1
2000-01-01,panda bear,1
2000-01-01,panda,1
2000-01-01,giant panda,1
2000-01-01,cauldron,1
2000-01-01,sandbar,22
2000-01-01,assault gun,14
2000-01-01,assault rifle,14
2000-01-01,alp,51
2000-01-01,Ailuropoda melanoleuca,1
2000-01-01,off-roader,84
2000-01-01,mountain bike,84
2000-01-01,sleeping bag,3
2000-01-01,boathouse,18
2000-01-01,Brabancon griffon,1
2000-01-01,stone wall,30
2000-01-01,penny bank,1
2000-01-01,piggy bank,1
2000-01-01,Bouviers des Flandres,3
2000-01-01,Bouvier des Flandres,3
2000-01-01,all-terrain bike,84
2000-01-01,snowplow,17
2000-01-01,sand bar,22
2000-01-01,EntleBucher,1
2000-01-01,website,30
2000-01-01,race car,18
2000-01-01,racer,18
2000-01-01,snowplough,17
2000-01-01,baboon,7
2000-01-01,internet site,30
2000-01-01,colobus,1
2000-01-01,hatchet,7
2000-01-01,redbone,2
2000-01-01,gazelle,33
2000-01-01,street sign,14
2000-01-01,paddle,11
2000-01-01,boat paddle,11
2000-01-01,military uniform,43
2000-01-01,swing,23
2000-01-01,barn,37
2000-01-01,racing car,18
2000-01-01,memorial tablet,50
2000-01-01,plaque,50
2000-01-01,lawn mower,5
2000-01-01,mower,5
2000-01-01,brass,50
2001-01-01,articulated lorry,15
2001-01-01,semi,15
2001-01-01,wig,5
2001-01-01,armadillo,3
2001-01-01,reel,24
2001-01-01,off-roader,87
2001-01-01,all-terrain bike,87
2001-01-01,goose,1
2001-01-01,obelisk,5
2001-01-01,Aepyceros melampus,40
2001-01-01,unicycle,20
2001-01-01,mountain bike,87
2001-01-01,impala,40
2001-01-01,plaque,52
2001-01-01,English setter,2
2001-01-01,ash-bin,3
2001-01-01,ashbin,3
2001-01-01,dustbin,3
2001-01-01,trash barrel,3
2001-01-01,trash bin,3
2001-01-01,gazelle,34
2001-01-01,mobile home,23
2001-01-01,manufactured home,23
2001-01-01,gorilla,37
2001-01-01,Gorilla gorilla,37
2001-01-01,park bench,39
2001-01-01,comic book,32
2001-01-01,maze,26
2001-01-01,labyrinth,26
2001-01-01,traffic light,7
2001-01-01,traffic signal,7
2001-01-01,stoplight,7
2001-01-01,Dutch oven,8
2001-01-01,Irish water spaniel,2
2001-01-01,spotlight,2
2001-01-01,spot,2
2001-01-01,Brittany spaniel,1
2001-01-01,window screen,4
2001-01-01,ash bin,3
2001-01-01,chain saw,22
2001-01-01,wastebin,3
2001-01-01,trash can,3
2001-01-01,American black bear,13
2001-01-01,black bear,13
2001-01-01,brass,52
2001-01-01,Ursus americanus,13
2001-01-01,Euarctos americanus,13
2001-01-01,cliff,19
2001-01-01,drop,19
2001-01-01,drop-off,19
2001-01-01,totem pole,6
2001-01-01,dogsled,14
2001-01-01,dog sled,14
2001-01-01,dog sleigh,14
2001-01-01,stone wall,33
2001-01-01,snowplow,20
2001-01-01,snowplough,20
2001-01-01,street sign,16
2001-01-01,radio telescope,1
2001-01-01,radio reflector,1
2001-01-01,ibex,17
2001-01-01,Capra ibex,17
2001-01-01,alp,54
2001-01-01,ox,7
2001-01-01,ashcan,3
2001-01-01,garbage can,3
2001-01-01,chainsaw,22
2001-01-01,marmoset,1
2001-01-01,trailer truck,15
2001-01-01,coral fungus,1
2001-01-01,sea-coast,4
2001-01-01,seacoast,4
2001-01-01,coast,4
2001-01-01,seashore,4
2001-01-01,thatched roof,5
2001-01-01,thatch,5
2001-01-01,jammies,4
2001-01-01,pj's,4
2001-01-01,pyjama,4
2001-01-01,pajama,4
2001-01-01,steam locomotive,4
2001-01-01,volcano,13
2001-01-01,sturgeon,1
2001-01-01,husky,1
2001-01-01,Eskimo dog,1
2001-01-01,snowmobile,17
2001-01-01,freight car,9
2001-01-01,dust wrapper,50
2001-01-01,dust jacket,50
2001-01-01,dust cover,50
2001-01-01,book jacket,50
2001-01-01,jigsaw puzzle,7
2001-01-01,running shoe,1
2001-01-01,chain,1
2001-01-01,ram,1
2001-01-01,tup,1
2001-01-01,tractor trailer,15
2001-01-01,church building,5
2001-01-01,church,5
2001-01-01,pismire,1
2001-01-01,emmet,1
2001-01-01,ant,1
2001-01-01,Bubalus bubalis,11
2001-01-01,Asiatic buffalo,11
2001-01-01,water ox,11
2001-01-01,water buffalo,11
2001-01-01,tractor,6
2001-01-01,barn,38
2001-01-01,Ovis canadensis,10
2001-01-01,Rocky Mountain bighorn,10
2001-01-01,cimarron,10
2001-01-01,bighorn sheep,10
2001-01-01,bighorn,10
2001-01-01,site,31
2001-01-01,internet site,31
2001-01-01,website,31
2001-01-01,web site,31
2001-01-01,sleeping bag,4
2001-01-01,laboratory coat,3
2001-01-01,lab coat,3
2001-01-01,Rocky Mountain sheep,10
2001-01-01,monocycle,20
